1000	
G000001109	G000000422
G000000422	G000000425
G000000425	G000001074
G000001074	G000001075
G000001075	G000001079
G000001075	G000001080
G000001074	G000001076
G000001076	G000001081
G000001076	G000001082
G000001076	G000001083
G000001083	G000001084
G000001083	G000001085
G000001074	G000001086
G000001074	G000001015
G000001074	G000001016
G000001074	G000001017
G000001074	G000001018
G000001074	G000001020
G000001020	G000001011
G000001020	G000001026
G000001020	G000001010
G000001074	G000001021
G000001074	G000001022
G000000425	G000001013
G000001013	G000001023
G000001013	G000001024
G000001013	G000001025
G000000422	G000001090
G000000352	G000000390
G000000352	G000000397
G000000397	G000000360
G000000352	G000000873
G000000873	G000000373
G000000873	G000000375
G000000873	G000000376
G000000873	G000001110
G000001110	G000000418
G000000418	G000000421
G000000421	G000001005
G000001110	G000000484
G000000484	G000000485
G000000484	G000000486
G000000486	G000000487
G000000484	G000000489
G000000489	G000000490
G000000490	G000000491
G000000873	G000000915
G000000873	G000000463
G000000873	G000000404
G000000873	G000001069
G000000873	G000001078
G000000873	G000001092
G000000873	G000000411
G000000411	G000000952
G000000411	G000000498
G000000498	G000000499
G000000498	G000000500
G000000873	G000000887
G000000873	G000000361
G000000873	G000000496
G000000873	G000000949
G000000873	G000000468
G000000873	G000001096
G000000873	G000000378
G000000873	G000000869
G000000873	G000000870
G000000873	G000000871
G000000873	G000000872
G000000873	G000000464
G000000873	G000000998
G000000873	G000000996
G000000873	G000000997
G000000873	G000000398
G000000873	G000000356
G000000873	G000000357
G000000873	G000000358
G000000873	G000000399
G000000873	G000000400
G000000873	G000000401
G000000401	G000000402
G000000401	G000000426
G000000426	G000000427
G000000426	G000000428
G000000426	G000000429
G000000426	G000000430
G000000001	G000000546
G000000546	L000011209
G000000001	G000000678
G000000678	G000000679
G000000679	G000000233
G000000679	G000000234
G000000679	G000000680
G000000679	G000000681
G000000678	G000000682
G000000682	G000000683
G000000682	G000000684
G000000682	G000000798
G000000798	L000012972
G000000001	G000001118
G000001118	G000001119
G000001119	G000001120
G000001120	IT07010100
G000001119	G000001121
G000001121	IT07010200
G000001119	IT07010000
G000001119	G000001236
G000001236	IT07010300
G000001119	G000001237
G000001237	IT07010400
G000001118	IT07000000
G000000001	G000001228
G000001228	G000001229
G000001229	G000001231
G000001228	G000001230
G000001230	G000001260
G000001230	G000001261
G000000001	G000001266
G000001266	G000001267
G000001267	G000001269
G000001266	G000001268
G000001268	G000001270
G000001268	G000001271
G000000000	G000000547
G000000547	G000000242
G000000242	L000011412
G000000547	G000000548
G000000547	G000000549
G000000547	G000000550
G000000547	G000000552
G000000547	G000000553
G000000547	G000000554
G000000554	G000000760
G000000554	G000000761
G000000554	G000000762
G000000554	G000000775
G000000775	G000000776
G000000776	RDC0000091
G000000775	G000000777
G000000777	RDC0000092
G000000775	G000000805
G000000805	RDC0000093
G000000547	G000000555
G000000555	G000001107
G000000547	G000000721
G000000721	G000000722
G000000721	G000000723
G000000721	G000000724
G000000547	G000000725
G000000547	G000000755
G000000547	G000000759
G000000000	G000000556
H000000000	H000000001
H000000000	H000000003
H000000003	H000000004
H000000004	H000001091
H000000004	H000001092
H000000004	H000004110
H000000004	H000004111
H000000003	H000000006
H000000006	H000001093
H000000006	H000001094
H000000006	H000001095
H000001095	H000000002
H000000002	L000009712
H000000006	H000004112
H000004112	H000004144
H000004112	H000004145
H000000006	H000004113
H000000006	H000004125
H000000003	H000000007
H000000003	H000000879
H000000879	H000000008
H000000879	H000000880
H000000879	H000000881
H000000879	H000000882
H000000879	H000000883
H000000879	H000000884
H000000879	H000000885
H000000879	H000000886
H000000879	H000000901
H000000003	H000000887
H000000887	H000000965
H000000887	H000000966
H000000887	H000000967
H000000887	H000000968
H000000000	H000000005
H000000005	H000004165
H000004165	H000004166
H000004166	H000004167
H000004166	H000004168
H000004166	H000004169
H000004166	H000004170
H000004165	H000004171
H000004171	H000004172
H000004171	H000004173
H000000005	H000004174
H000000005	H000004175
H000000005	H000004176
H000000005	H000004177
H000004177	H000004178
H000004178	IT06030000
H000004177	H000004179
H000004179	IT06030100
H000004177	H000004180
H000004180	IT06031200
H000004177	H000004181
H000004181	IT06030300
H000004177	H000004182
H000004182	IT06030400
H000004177	H000004183
H000004183	IT06030500
H000004177	H000004184
H000004184	IT06030600
H000004177	H000004185
H000004185	IT06030700
H000004177	H000004186
H000004186	IT06030800
H000004177	H000004187
H000004187	IT06030900
H000004177	H000004188
H000004188	IT06031000
H000004177	H000004189
H000004189	IT06031100
H000004177	H000004190
H000004190	IT06030200
H000004177	H000004350
H000004350	IT06031300
H000004177	H000004386
H000004386	IT06031400
H000004177	H000004387
H000004387	IT06031500
H000000005	H000000456
H000000456	H000001059
H000000000	H000000010
H000000000	H000000012
H000000000	H000000153
H000000153	H000000154
H000000153	H000000156
H000000153	H000000947
H000000153	H000004385
H000000000	H000000159
H000000159	H000000160
H000000159	H000000457
H000000159	H000000948
H000000159	H000000976
H000000976	H000000161
H000000976	H000000162
H000000976	H000000163
H000000163	H000004339
H000000163	H000004340
H000004340	H000004341
H000004340	H000004342
H000004340	H000004343
H000004340	H000004344
H000004340	H000004345
H000004340	H000004346
H000000976	H000000176
H000000159	H000001056
H000000000	H000000164
H000000000	H000000166
H000000166	H000000167
H000000166	H000000169
H000000169	H000003643
H000003643	H000003644
H000003644	H000003645
H000003645	H000003646
H000003645	H000003647
H000003644	H000003648
H000003648	H000003649
H000003648	H000003650
H000003648	H000003651
H000003648	H000003652
H000003648	H000003653
H000003648	H000003654
H000003648	H000003655
H000003648	H000003656
H000003648	H000003657
H000003648	H000003658
H000003648	H000003659
H000003648	H000003660
H000003648	H000003661
H000003648	H000003662
H000003648	H000003663
H000003648	H000003664
H000003648	H000003665
H000003648	H000003666
H000003648	H000003667
H000003648	H000004359
H000003643	H000003668
H000003668	H000003669
H000003669	H000003670
H000003669	H000003671
H000003668	H000003672
H000003672	H000003673
H000003672	H000003674
H000003672	H000003675
H000003672	H000003676
H000003672	H000003677
H000003672	H000003678
H000003672	H000003679
H000003672	H000003680
H000003672	H000003681
H000003672	H000003682
H000003672	H000003683
H000003672	H000003684
H000003672	H000003685
H000003672	H000003686
H000003672	H000003687
H000003672	H000003688
H000003672	H000004360
H000003672	H000004369
H000003672	H000004370
H000003668	H000003689
H000003643	H000003690
H000003690	H000003691
H000003691	H000003692
H000003691	H000003693
H000003690	H000003694
H000003694	H000003695
H000003694	H000003696
H000003694	H000003697
H000003694	H000003698
H000003694	H000003699
H000003694	H000003700
H000003694	H000003701
H000003694	H000003702
H000003694	H000003703
H000003694	H000003704
H000003694	H000003705
H000003694	H000003706
H000003694	H000003707
H000003694	H000003708
H000003694	H000003709
H000003694	H000003710
H000003694	H000004361
H000003643	H000003711
H000003711	H000003712
H000003712	H000003713
H000003712	H000003714
H000003711	H000003715
H000003715	H000003716
H000003715	H000003717
H000003715	H000003718
H000003715	H000003719
H000003715	H000003720
H000003715	H000003721
H000003715	H000003722
H000003715	H000003723
H000003715	H000003724
H000003715	H000003725
H000003715	H000003726
H000003715	H000003727
H000003715	H000003728
H000003715	H000003729
H000003715	H000003730
H000003715	H000003731
H000003715	H000004362
H000000169	H000003732
H000003732	H000003733
H000003733	H000003734
H000003734	H000003735
H000003733	H000003736
H000003736	H000003737
H000003736	H000003738
H000003736	H000003739
H000003736	H000003740
H000003736	H000003741
H000003736	H000003742
H000003736	H000003743
H000003736	H000003744
H000003736	H000003745
H000003736	H000003746
H000003736	H000003747
H000003736	H000003748
H000003736	H000003749
H000003736	H000003750
H000003736	H000003751
H000003736	H000003752
H000003732	H000003753
H000003753	H000003754
H000003754	H000003755
H000003753	H000003756
H000003756	H000003757
H000003756	H000003758
H000003756	H000003759
H000003756	H000003760
H000003756	H000003761
H000003756	H000003762
H000003756	H000003763
H000003756	H000003764
H000003756	H000003765
H000003756	H000003766
H000003756	H000003767
H000003756	H000003768
H000003756	H000003769
H000003756	H000003770
H000003756	H000003771
H000003756	H000003772
H000003753	H000003773
H000003732	H000003774
H000003774	H000003775
H000003775	H000003776
H000003774	H000003777
H000003777	H000003778
H000003777	H000003779
H000003777	H000003780
H000003777	H000003781
H000003777	H000003782
H000003777	H000003783
H000003777	H000003784
H000003777	H000003785
H000003777	H000003786
H000003777	H000003787
H000003777	H000003788
H000003777	H000003789
H000003777	H000003790
H000003777	H000003791
H000003777	H000003792
H000003777	H000003793
H000003732	H000003794
H000003794	H000003795
H000003795	H000003796
H000003794	H000003797
H000003797	H000003798
H000003797	H000003799
H000003797	H000003800
H000003797	H000003801
H000003797	H000003802
H000003797	H000003803
H000003797	H000003804
H000003797	H000003805
H000003797	H000003806
H000003797	H000003807
H000003797	H000003808
H000003797	H000003809
H000003797	H000003810
H000003797	H000003811
H000003797	H000003812
H000003797	H000003813
H000003732	H000003814
H000003814	H000003815
H000003815	H000003816
H000003814	H000003817
H000003817	H000003818
H000003817	H000003819
H000003817	H000003820
H000003817	H000003821
H000003817	H000003822
H000003817	H000003823
H000003817	H000003824
H000003817	H000003825
H000003817	H000003826
H000003817	H000003827
H000003817	H000003828
H000003817	H000003829
H000003817	H000003830
H000003817	H000003831
H000003817	H000003832
H000003817	H000003833
H000000169	H000003834
H000003834	H000003835
H000003835	H000003836
H000003836	H000003837
H000003836	H000003838
H000003836	H000003839
H000003836	H000003840
H000003836	H000003841
H000003835	H000003842
H000003842	H000003843
H000003842	H000003844
H000003842	H000003845
H000003842	H000003846
H000003842	H000003847
H000003842	H000003848
H000003834	H000003849
H000003849	H000003850
H000003850	H000003851
H000003850	H000003852
H000003850	H000003853
H000003850	H000003854
H000003850	H000003855
H000003849	H000003856
H000003856	H000003857
H000003856	H000003858
H000003856	H000003859
H000003856	H000003860
H000003856	H000003861
H000003856	H000004363
H000003834	H000003862
H000003862	H000003863
H000003863	H000003864
H000003862	H000003865
H000003865	H000003866
H000003834	H000003867
H000003867	H000003868
H000003868	H000003869
H000003867	H000003870
H000003870	H000003871
H000003870	H000003872
H000003870	H000003873
H000003834	H000003874
H000003874	H000003875
H000003875	H000003876
H000003874	H000003877
H000003877	H000003878
H000003834	H000003879
H000003879	H000003880
H000003880	H000003881
H000003879	H000003882
H000003882	H000003883
H000003834	H000003884
H000003884	H000003885
H000003885	H000003886
H000003884	H000003887
H000003887	H000003888
H000003834	H000003889
H000003889	H000003890
H000003890	H000003891
H000003890	H000003892
H000003890	H000003893
H000003834	H000003894
H000003894	H000003895
H000003895	H000004333
H000003834	H000003898
H000003898	H000003899
H000003899	H000004334
H000003834	H000004304
H000004304	H000004305
H000004305	H000004335
H000004304	H000004306
H000004306	H000004336
H000003834	H000004323
H000004323	H000004324
H000004324	H000004326
H000004323	H000004325
H000004325	H000004327
H000003834	H000004328
H000004328	H000004329
H000004329	H000004331
H000004328	H000004330
H000004330	H000004332
H000003834	H000004371
H000004371	H000004372
H000004372	H000004375
H000004372	H000004374
H000004372	H000004373
H000000169	H000003900
H000000166	H000000170
H000000166	H000000171
H000000171	H000003901
H000003901	H000003902
H000003902	H000003903
H000003903	H000003904
H000003903	H000003905
H000003902	H000003906
H000003906	H000003907
H000003901	H000003908
H000003908	H000003909
H000003909	H000003910
H000003909	H000003911
H000003908	H000003912
H000003912	H000003913
H000003908	H000003914
H000003901	H000003915
H000003915	H000003916
H000003916	H000003917
H000003916	H000003918
H000003915	H000003919
H000003919	H000003920
H000000171	H000003921
H000003921	H000003922
H000003922	H000003923
H000003923	H000003924
H000003922	H000003925
H000003925	H000003926
H000003921	H000003927
H000003927	H000003928
H000003928	H000003929
H000003927	H000003930
H000003930	H000003931
H000003921	H000003932
H000003932	H000003933
H000003933	H000003934
H000003932	H000003935
H000003935	H000003936
H000003921	H000003937
H000003937	H000003938
H000003938	H000003939
H000003937	H000003940
H000003940	H000003896
H000003921	H000003941
H000003941	H000003942
H000003942	H000003943
H000003941	H000003944
H000003944	H000003897
H000003921	H000003945
H000003945	H000003946
H000003946	H000003947
H000000171	H000003948
H000003948	H000003949
H000003949	H000003950
H000003950	H000003951
H000003950	H000003952
H000003949	H000003953
H000003953	H000003954
H000003953	H000003955
H000003953	H000003956
H000003953	H000003957
H000003948	H000003958
