1000	
L000008791	L000008794
L000008794	L000008795
L000008791	L000008796
L000008796	L000008797
L000008796	L000008798
L000008796	L000008799
L000008791	L000008800
L000008800	L000008801
L000008791	L000011851
L000008791	L000012815
L000007596	L000011911
L000011911	L000007847
L000007847	L000007843
L000007847	L000007848
L000007847	L000007849
L000007847	L000011915
L000011911	L000007850
L000007850	L000007851
L000007850	L000007853
L000007850	L000007854
L000007850	L000007886
L000007850	L000007907
L000007850	L000012807
L000007850	L000012808
L000011911	L000007858
L000011911	L000007871
L000007871	L000007872
L000007871	L000007873
L000007871	L000007874
L000007871	L000007875
L000007871	L000007876
L000007871	L000007877
L000007871	L000007878
L000007871	L000007896
L000007871	L000011912
L000007871	L000012766
L000011911	L000007892
L000007892	L000007862
L000007892	L000007863
L000007892	L000007893
L000007892	L000007894
L000007892	L000007895
L000007892	L000007897
L000007892	L000007898
L000007892	L000011913
L000007892	L000012767
L000011911	L000007904
L000007904	L000007884
L000007904	L000007887
L000007904	L000007906
L000007904	L000007908
L000007904	L000007909
L000007904	L000007910
L000007904	L000007911
L000007904	L000007912
L000007904	L000011914
L000007904	L000012764
L000011911	L000009099
L000009099	L000012836
L000011911	L000011916
L000011916	L000007857
L000011916	L000007880
L000011916	L000007881
L000011916	L000007889
L000011911	L000013113
L000013113	L000007852
L000013113	L000007900
L000013113	L000007903
L000013113	L000009137
L000013113	L000012805
L000013113	L000007844
L000007844	L000011917
L000011917	L000007682
L000011917	L000007867
L000011917	L000007868
L000011917	L000007869
L000011917	L000007920
L000011917	L000007921
L000011917	L000007922
L000011917	L000007923
L000011917	L000007924
L000011917	L000007986
L000011917	L000011918
L000011917	L000011919
L000007844	L000007846
L000007844	L000007885
L000013113	L000007859
L000007859	L000007860
L000007859	L000007901
L000007859	L000009140
L000007859	L000012765
L000011911	L000009196
L000009196	L000009173
L000009196	L000009180
L000009180	L000009181
L000009180	L000009182
L000009180	L000009183
L000009180	L000009184
L000009180	L000009185
L000009180	L000013229
L000009180	L000013230
L000009180	L000013231
L000009180	L000013232
L000009180	L000013233
L000009180	L000013234
L000009180	L000007089
L000007089	L000007090
L000009180	L000011527
L000011527	L000007079
L000011527	L000007080
L000011527	L000007082
L000011527	L000011528
L000011527	L000011529
L000011527	L000011530
L000011527	L000012730
L000009180	L000011746
L000009196	L000009186
L000009186	L000009187
L000009186	L000009188
L000009186	L000009190
L000009186	L000009192
L000009186	L000009193
L000009186	L000009194
L000009186	L000009195
L000009186	L000011744
L000009186	L000011745
L000009186	L000013235
L000009186	L000013236
L000009186	L000013237
L000009186	L000013238
L000009186	L000013239
L000009186	L000013240
L000009186	L000013241
L000009186	L000013242
L000009196	L000013115
L000013115	L000007052
L000007052	L000007053
L000007053	L000007054
L000007052	L000007055
L000007055	L000007074
L000007055	L000011535
L000007055	L000011537
L000007055	L000011538
L000007052	L000007057
L000007057	L000007058
L000007057	L000007067
L000007057	L000011532
L000007052	L000007059
L000007059	L000007060
L000007052	L000007061
L000007061	L000007062
L000007052	L000007063
L000007063	L000007065
L000007063	L000012605
L000007063	L000012699
L000013115	L000007084
L000007084	L000007085
L000007084	L000007086
L000013115	L000007107
L000007107	L000007108
L000007108	L000007109
L000007108	L000012693
L000007108	L000012731
L000007107	L000007110
L000007110	L000007111
L000007110	L000011539
L000007107	L000011540
L000011540	L000011541
L000011911	L000009197
L000011911	L000007091
L000007091	L000007092
L000007091	L000009167
L000007091	L000009168
L000007091	L000011505
L000007091	L000012696
L000007596	L000012987
L000007596	L000005300
L000005300	L000005425
L000005425	L000005424
L000005425	L000013693
L000005300	L000013671
L000013671	L000005426
L000005300	L000005430
L000005430	L000005431
L000005430	L000005432
L000005430	L000011955
L000005430	L000011956
L000005430	L000011957
L000005300	L000005433
L000005433	L000005434
L000005434	L000005435
L000005434	L000005436
L000005434	L000005437
L000005434	L000005438
L000005434	L000005439
L000005434	L000005440
L000005433	L000005441
L000005441	L000005442
L000005441	L000005443
L000005441	L000012484
L000005433	L000009198
L000005433	L000011963
L000011963	L000005445
L000011963	L000005446
L000005433	L000011964
L000005300	L000005447
L000005447	L000005448
L000005448	L000005449
L000005448	L000005451
L000005447	L000005452
L000005452	L000005453
L000005452	L000005454
L000005452	L000005455
L000005447	L000005456
L000005456	L000005458
L000005456	L000005459
L000005456	L000012490
L000005447	L000005460
L000005460	L000005461
L000005460	L000005462
L000005460	L000005463
L000005460	L000005464
L000005447	L000005465
L000005465	L000005466
L000005465	L000005467
L000005300	L000007835
L000007835	L000007836
L000007835	L000007837
L000007835	L000007838
L000007835	L000007839
L000007835	L000007840
L000007835	L000012803
L000005300	L000013172
L000013172	L000005364
L000013172	L000005365
L000007596	L000013680
L000013680	L000008352
L000013680	L000008353
L000013680	L000008354
L000013680	L000005360
L000013680	L000011997
L000013680	L000005419
L000013680	L000013057
L000013680	L000005428
L000013680	L000005486
L000013680	L000005492
L000013680	L000011965
L000013680	L000011995
L000013680	L000012747
L000013680	L000005350
L000013680	L000011961
L000013680	L000011962
L000013680	L000005373
L000013680	L000013013
L000013680	L000005363
L000013680	L000005482
L000013680	L000012491
L000013680	L000005429
L000013680	L000011970
L000013680	L000013066
L000013680	L000005418
L000013680	L000013067
L000013680	L000005444
L000013680	L000005468
L000013680	L000005469
L000013680	L000011993
L000013680	L000005301
L000013680	L000011954
L000013680	L000008429
L000013680	L000008430
L000013680	L000008431
L000013680	L000008432
L000013680	L000008436
L000013680	L000007803
L000013680	L000013214
L000013680	L000012792
L000013680	L000008395
L000013680	L000008397
L000013680	L000008404
L000013680	L000008413
L000013680	L000008399
L000013680	L000008421
L000013680	L000008425
L000013680	L000008435
L000013680	L000008434
L000013680	L000008438
L000013680	L000008440
L000013680	L000013112
L000013680	L000013605
L000013680	L000005840
L000013680	L000012505
L000013680	L000012823
L000007596	L000008319
L000008319	L000008320
L000008320	L000008321
L000008320	L000008322
L000008320	L000008323
L000008319	L000008324
L000008324	L000008325
L000008324	L000008326
L000008324	L000008327
L000008324	L000008328
L000008324	L000008329
L000008324	L000008330
L000008319	L000008331
L000008331	L000011866
L000008319	L000008332
L000008319	L000008333
L000008319	L000008334
L000008319	L000008335
L000008335	L000005850
L000008335	L000005092
L000005092	L000012010
L000005092	L000012791
L000008335	L000008336
L000008336	L000011868
L000008335	L000008338
L000008338	L000011869
L000008335	L000008340
L000008340	L000008341
L000008340	L000011867
L000008335	L000011870
L000011870	L000011871
L000008335	L000011872
L000011872	L000011873
L000008335	L000011874
L000011874	L000011875
L000008335	L000008347
L000008335	L000008348
L000008319	L000008342
L000008319	L000008343
L000008343	L000008344
L000008319	L000008345
L000008345	L000008346
L000008319	L000008349
L000000000	L000009201
L000009201	L000009207
L000009207	L000009208
L000009208	L000009209
L000009208	L000009210
L000009208	L000009212
L000009208	L000009213
L000009208	L000009214
L000009208	L000009215
L000009208	L000009216
L000009208	L000009217
L000009208	L000009218
L000009208	L000012242
L000009208	L000013005
L000009201	L000009219
L000009219	L000009220
L000009220	L000009221
L000009220	L000009223
L000009220	L000009224
L000009224	L000009225
L000009224	L000009226
L000009224	L000009227
L000009220	L000009228
L000009220	L000009327
L000009327	L000009328
L000009220	L000009329
L000009329	L000009330
L000009329	PL_E7_62A3
L000009220	L000009333
L000009333	L000009334
L000009220	L000012429
L000009219	L000009326
L000009326	L000009331
L000009331	L000009332
L000009326	L000009335
L000009335	L000009336
L000009336	PL_E4_IN03
L000009335	L000012523
L000009335	L000012862
L000009326	L000009337
L000009337	L000009338
L000009337	L000009341
L000009337	L000009342
L000009337	L000009343
L000009337	L000009345
L000009337	L000009346
L000009337	L000009347
L000009337	L000009348
L000009337	L000010588
L000009337	L000012843
L000009337	L000012844
L000009337	PL_E7_6136
L000009326	L000009349
L000009349	L000009350
L000009349	L000013087
L000009349	PL_E7_62A1
L000009326	L000009351
L000009351	L000009352
L000009351	L000009353
L000009326	L000009356
L000009356	L000012184
L000012184	L000009360
L000012184	L000009361
L000012184	L000012185
L000012184	L000012186
L000009356	L000012187
L000012187	L000009357
L000012187	L000009358
L000012187	L000009359
L000009356	L000012522
L000009356	PL_B2_CN04
L000009326	L000012189
L000009326	L000013505
L000009201	L000009402
L000009402	L000009403
L000009403	L000009405
L000009405	L000009406
L000009403	L000012126
L000009403	L000012127
L000009402	L000013689
L000009201	L000009546
L000009546	L000009547
L000009547	L000009548
L000009547	L000009549
L000009547	L000009550
L000009547	L000009553
L000009547	L000009554
L000009554	L000009555
L000009547	L000012111
L000012111	L000012897
L000009546	L000009580
L000009580	L000013402
L000009546	L000009634
L000009546	L000009674
L000009546	L000009716
L000009201	L000009761
L000009201	L000009762
L000009762	L000009763
L000009763	L000012463
L000009762	L000009764
L000009762	L000009765
L000009762	L000009766
L000009762	L000009767
L000009762	L000009768
L000009762	L000009769
L000009762	L000009770
L000009762	L000009771
L000009762	L000009772
L000009762	L000009773
L000009762	L000009774
L000009762	L000009775
L000009762	L000009776
L000009762	L000009777
L000009762	L000009778
L000009762	L000009779
L000009762	L000009780
L000009762	L000009781
L000009762	L000009782
L000009762	L000009783
L000009762	L000009784
L000009762	L000009785
L000009762	L000009786
L000009762	L000009787
L000009762	L000009788
L000009762	L000009789
L000009762	L000009790
L000009762	L000009791
L000009762	L000009792
L000009762	L000009793
L000009762	L000012339
L000009762	L000010069
L000010069	L000010070
L000009201	L000009794
L000009794	L000009820
L000009820	L000009821
L000009821	L000012924
L000009821	L000012925
L000009821	L000012926
L000009821	L000012927
L000009821	L000012928
L000009821	L000012929
L000009821	L000012930
L000009820	L000009822
L000009822	L000009823
L000009823	L000009824
L000009822	L000009825
L000009825	L000009826
L000009822	L000009827
L000009827	L000009828
L000009822	L000009829
L000009829	L000009830
L000009822	L000009831
L000009831	L000009832
L000009822	L000009833
L000009833	L000009834
L000009822	L000009835
L000009835	L000009836
L000009822	L000009837
L000009837	L000009838
L000009822	L000009839
L000009839	L000009840
L000009822	L000009841
L000009841	L000009842
L000009822	L000009843
L000009843	L000009844
L000009822	L000009845
L000009845	L000009846
L000009822	L000009847
L000009847	L000009848
L000009822	L000009849
L000009849	L000009850
L000009822	L000009851
L000009851	L000009852
L000009822	L000009853
L000009853	L000009854
L000009822	L000009855
L000009855	L000009856
L000009822	L000009857
L000009857	L000009858
L000009822	L000009859
L000009859	L000009860
L000009822	L000009861
L000009861	L000009862
L000009822	L000009863
L000009863	L000009864
L000009822	L000009865
L000009865	L000009866
L000009822	L000009867
L000009867	L000009868
L000009822	L000009869
L000009869	L000009870
L000009822	L000009871
L000009871	L000009872
L000009822	L000009873
L000009873	L000009874
L000009822	L000009875
L000009875	L000009876
L000009822	L000009877
L000009877	L000009878
L000009822	L000009879
L000009879	L000009880
L000009822	L000009881
L000009881	L000009882
L000009822	L000009883
L000009883	L000009884
L000009822	L000009885
L000009885	L000009886
L000009822	L000009887
L000009887	L000009888
L000009822	L000009889
L000009889	L000009890
L000009822	L000009891
L000009891	L000009892
L000009822	L000009893
L000009893	L000009894
L000009822	L000009895
L000009895	L000009896
L000009822	L000009897
L000009897	L000009898
L000009822	L000009899
L000009899	L000009900
L000009822	L000009901
L000009901	L000009902
L000009822	L000009903
L000009903	L000009904
L000009822	L000009905
L000009905	L000009906
L000009822	L000009907
L000009907	L000009908
L000009822	L000009909
L000009909	L000009910
L000009822	L000009911
L000009911	L000009912
L000009822	L000009913
L000009913	L000009914
L000009822	L000012452
L000012452	L000012939
L000009822	L000012453
L000012453	L000012932
L000009822	L000012454
L000009822	L000012455
L000012455	L000012933
L000009822	L000012456
L000012456	L000012934
L000009822	L000012457
L000012457	L000012870
L000009822	L000012458
L000009822	L000012923
L000009822	L000013105
L000009820	L000009915
L000009915	L000009916
L000009916	L000009917
L000009915	L000009921
L000009921	L000009924
L000009921	L000009926
L000009921	L000009928
L000009915	L000009930
L000009930	L000009931
L000009915	L000012192
L000012192	L000009919
L000009915	L000012193
L000012193	L000009678
L000012193	L000009922
L000012193	L000009923
L000012193	L000012470
L000012193	L000012471
